consumer_id,sales_amount_total
13680003513,753.54
13671573512,128.52
1365832352,43.13
13647983511,129.6
1364774357,179.28
1361384353,164.26
13612093510,26.28
1360707352,48.6
13579293512,183.6
13535013517,52
1350876352,97.71
1350838354,316.29
13482243515,74.52
1347319358,32.4
1347043353,302.4
1345469352,191.38
1345155353,237.6
1344578353,172.8
1343106351,43.2
13392223512,85.32
1336320353,167.85
1336252351,44.49
13362143517,26.91
13362073514,54.8
13350643513,132.84
1335002358,45.57
1333619355,6.8
13309533516,12.96
1329544351,207.49
1326727359,15.12
1326178354,14.08
13245563510,197.1
1324297351,94.24
1322101355,43.1
13218903511,65.88
1321753357,56.16
13216923510,32.43
13203503510,186.84
13183403513,54
13181043510,28.96
13176953512,33.13
13162923517,270
1312706351,18.14
1312584351,30.34
13120893510,48.39
1311808359,732.14
1311167359,135.74
1310283358,122.54
13102693513,67.1
1309799352,52.92
1306125352,45.54
13060573513,25.92
13050743513,111.24
1303438359,40.39
1302745354,7.56
13021583516,156.6
13014343513,17.5
1300758359,108.12
1298079359,213.84
12976903513,19.05
12970033513,853.2
1296907354,152.28
12968083514,879.12
1296198351,203.04
12949893513,52.81
1293241353,52.92
12931593514,201.96
1292190355,118.8
1291902354,4.53
1290585352,303.6
1289602358,149.04
12879293512,51.51
1286359359,43.2
1286199359,80
12853903516,96.16
12853693517,112.84
1284355352,42.21
1281910353,109.08
12814603514,39.84
12812623512,136.08
1278576355,111.04
1274936351,113.4
1274776352,84.13
12744623511,102.6
1274226353,86.4
12712183514,289.44
12712013513,132.08
1270006358,160.81
1266245357,69.98
1263701358,70.2
1261615352,85.32
1261264359,69.92
12612333513,19.44
12603353515,7.26
12602673513,17.36
1259940359,107.73
1259285353,37.33
12591863517,24.19
12580663516,191.16
1257922359,202.82
12570073513,37.6
12549383515,515.37
12537573510,69.12
12517773510,219.76
1250169357,9.72
12491943513,139.04
12481043514,282.18
1247657355,106.92
12472823514,453.27
1246612354,102.46
1243758359,126.36
1241167353,63.72
12384883510,64.8
1237054353,156.9
1236606356,16.2
1235920359,192.24
12356783517,49.48
12355173513,102.17
1234985359,78.56
1234213353,53.19
1233797352,44.28
12337043516,222.48
12332923511,24.47
1232233353,106.27
12311823516,50.76
1230024352,80.03
12298203510,30.6
1228809359,34.99
1226713356,52.92
12266383512,267.8
12260033510,34.23
1224313359,25.92
12239103510,49.68
1223330352,302.4
12218623517,89.51
12217873514,203.79
12205993510,20.11
1220582358,164.26
12191803510,19.44
1217759351,55.48
12152813510,493.99
12089003514,125.8
12085043514,217.08
12078803515,625.04
12050533512,41.04
12036223517,225.72
12021993512,232.08
1200768354,52.92
12004233513,85.86
1200201355,48.6
11989283513,88.77
1198614359,139.04
1198393356,4.21
11962213511,38.26
1195873351,20.52
1195057359,21.8
1194975356,166.12
1194937352,71.28
11940293512,22.63
11939543510,105.12
1193695356,176.04
11932133512,135.18
11918133517,17.06
11915233510,49.4
11904583510,95.04
1189704356,30.24
1189186358,46.4
1187892355,26.46
1187175355,21.6
1186574358,85.32
1185898351,310
1185089359,59
11843343516,162
1183474355,23.64
1181654352,83.7
1181425356,35.94
1180480354,139.71
11800913516,32.4
1179668358,31
11786473514,70.2
11782893515,89.64
11775273512,208.58
1176483357,178.2
1176353357,434.7
11748613515,132.68
1174717359,25.06
1174441353,185.01
11742433510,147.96
11739943510,274.05
11729663510,76.28
1172515357,42
1172324352,6.48
11721953513,68.44
11714883517,172.8
1170795352,290.5
1170429353,166.93
1169638353,70.2
1169171352,270
1168716356,29.61
1168556353,128.5
1167641359,81.66
1167214359,140.4
11669583515,11.6
11666683510,177.22
1166446357,32.85
11661943514,43.2
1166118357,90
11637973513,124.4
1162332357,29.16
1160598351,5.67
1160123351,79.2
1159981355,64.8
11595613510,102.65
1159080357,228.4
1156669358,32.4
1155600352,31.32
11549863517,215.35
1154788352,27
1154436359,9.72
1154351354,25.28
1154054359,742.16
1152838351,90
1152821353,32
11520983515,87.6
1151480352,59
1149784354,164.54
11493573512,164.16
11491803516,40.56
1148770353,17.28
11481903514,188.72
1147889352,151.2
1147445353,7.43
1147360353,36.72
1146615352,141.2
1146202353,157.46
11459223514,593.88
11457793517,208.4
1143942351,158
1142983351,43.2
11421123514,4.21
1141696359,20.52
11414123515,45.33
1141337351,100
11410473510,67.94
1140736352,25.92
11402003512,78.4
1139983351,18.36
11396623514,21.06
11393413514,51.84
1139211352,361.8
11391293514,101.92
11374393511,53.84
1137057351,5.25
11367393516,16.38
1135299353,19.44
11337763513,79.5
11335783516,410.4
1132984351,79.81
11329083511,159
11326013517,233.49
11316423514,207.48
1131550359,67.58
11311853512,170.82
11293283515,21.6
1129151352,96.12
11283453512,162
11281783514,22.5
1127898353,669.6
1127522351,26.46
1127386355,9.72
1126884353,101.14
1126013356,39.31
1125375352,58.72
1124262353,26.96
1116717353,57.64
1116250356,183.17
1111774359,80.46
11109203512,157.69
1110609351,712.15
11096583513,219.24
11094503510,48.6
1108743355,33.75
1107173352,451.44
1106893351,45.9
1106800359,202.06
1106589353,74.52
1105315351,64.8
1105148359,136.21
1104264357,172.8
1103946359,154.31
1098600351,212.97
1098044351,64.69
1097290351,88.51
10969103515,16.7
1094855354,89.2
10928063515,136.88
1092165351,54
10910693515,33.75
10908713514,36.61
1090345352,485.72
10899813514,49.14
10887793517,41.04
1087482353,29.33
10866763511,104.16
1086652358,308.6
10863243512,4.72
10861023511,329.4
10841463511,54.8
1083019354,196.56
1082241351,81.8
1082029357,48.6
10814733515,113.71
1081091357,172.59
10801933511,185.23
10784803513,248.4
10780153510,22.14
1077599352,62.64
10771483514,1.94
10769433513,24.87
1075052357,8.55
1074154359,195.48
1073812354,171
10717953516,1367.68
10708423517,102.9
1070651351,42.55
1068108359,18.47
1067453352,432
10666923513,48.6
1065640359,17.84
10649713512,142.81
1064414352,48.38
1062144358,129.4
1062090354,27.92
1060836352,170.64
1058703354,200
10581783516,190.51
1057812352,591.38
1057461359,8.42
10567783515,183.28
1052916357,45.9
1052626353,91.8
1052374352,57.64
10521143517,65.6
1051957351,465.46
10504793517,22.8
10480253514,30.89
10479743510,18.14
1047547352,22.22
10469773511,30.24
1046724353,32.4
10459633513,9
1045444355,95.14
1045406354,4.5
1044874352,44.01
1044546351,35.54
1042719351,3.78
1042467357,36.72
1042047359,2.35
1041804359,146.2
1041781357,34.02
1040616355,14.8
10388043516,53.4
1038590353,68.58
10343323512,63.72
1033625359,282.28
1033168356,11.23
1033144355,149.04
1031607351,259.4
10308393517,340.2
10294993511,20.52
10291783514,174.33
1028331352,372.6
1026337358,163.08
1024432355,33.26
1023879355,32.4
1023831352,32.8
10198583510,60.6
1019452356,708.61
1019032352,510.96
10186393515,5
10180803517,146.88
1017632359,248.4
10162223513,298.12
1016055357,49
10152633510,14.04
1015133359,70.2
1014006355,162
10125383512,118.8
10124843514,407.15
1011753352,58.12
10116613515,189.11
10115483510,301.57
1011425353,151.2
1011265355,43.2
10112343512,65.88
1010381351,338.29
10084013515,169.34
10080433515,46.26
1007954352,123.12
1007237359,21.6
10069263515,8.55
1006889358,339.87
10057693517,21.15
10052953510,24.08
1005073358,118.8
10037413510,504.19
10036283513,176.57
10020893515,129.6
1001976354,145.8
10007403514,139.32
9991133512,16.2
998499356,83.28
9983693510,63.72
9983453517,62.64
9982533513,74.52
9981163514,91.85
9980793516,118.8
997256355,83.77
997232355,24.78
9970343513,19.44
9970103510,282.88
9969833514,39.96
996709352,129.6
996396351,53.44
996167354,51.84
995849351,18.36
991247359,162
991148351,64.58
9911173515,171.33
987776357,233.67
986168353,213.84
9857893512,916.26
985765352,289.44
984676354,3.15
980562357,73.98
979238352,4.64
9749123516,51.84
971874356,194.4
970846355,181.76
9704023510,12.6
969635353,126.26
9696113510,118.24
969154352,57.78
9677473514,118.8
9676863515,53.77
966511351,100.98
9657813512,137.16
963466351,60.03
962674352,194.4
962452358,48.81
962261353,383.8
961349359,64
961332352,15
958776354,97.33
958004351,387.14
9578093513,42.12
957700357,69.92
957670355,22.37
9576323514,450
957540351,538.7
9557753513,85.32
954464356,38.88
9543273517,294.4
954259359,25.16
954228356,105.84
954037357,8.42
9536653513,48.25
9516473516,58.26
9511353511,38.2
9501523515,15.12
949163352,43.2
949002354,284.62
9477563515,85.04
946407352,27
9430313515,96.98
942881352,233.55
940269355,97.2
9374363514,68.26
935883351,26.78
931113353,64.8
930772352,55.48
930697354,223.56
930109356,24.84
929714359,86.4
9278573517,684.28
927741353,205.2
923262359,45.36
9226093510,4.5
922418355,111.13
922081351,12.45
9211693514,118.8
920742351,27.52
9205063510,289.44
918459351,563.11
9155403512,55.18
913577353,42.91
9118493517,285.92
909754352,613.2
908139358,305.06
907668359,144.61
906357352,21.6
904773359,38.88
9039053510,100
9024583514,275.4
9020213511,19.44
9014993516,15
898300352,30.02
898287355,60.07
897914352,243.4
896382354,37.8
896078353,81.52
8958423517,29.72
895309353,83.34
8949683511,308.88
8949443512,60.72
894593352,127.44
894456355,149.04
891547355,61.56
8853553513,52.92
883665353,31.7
8803673512,213.32
879897359,450.46
879590352,225.5
8779783513,135
8761243516,10.8
8736803510,21.6
8735053517,102.38
873345355,175.71
872317352,475.03
8717853510,139.75
871693355,17.43
871549351,25.92
870573351,25.38
8704983514,135
868525351,194.4
868242355,20
868228351,127.44
867825352,732.55
8677643511,60.2
867573358,15.47
867139354,32.35
8665383514,44.08
866149357,23.2
865982352,1026.32
865883359,88.56
863759358,38.98
8636053515,119.88
8634523515,21.32
862202351,24.84
8620803510,102.31
861793358,8.42
860604354,32.18
859288358,2.25
858571356,344.52
858519358,41.04
858496355,19.78
858472352,320.34
8582433512,1015.2
8578643514,342.46
8570313512,203.84
8558603513,30.42
855778353,29.96
855310358,72.4
853095356,46.44
851497359,36.4
850957351,46.44
8486573512,100.44
8478103512,97.2
8413513517,309.96
839730356,194.4
8385973510,16.09
837972353,459.36
837903352,37.8
8365483513,25.24
8359783510,84.56
8352373511,28
833776351,21.92
8321513517,46.06
8309663512,151.2
8304783514,85.4
8272873517,367.2
8258633512,17.06
8253203516,65.34
825269356,296.32
825238353,280.8
824989352,21.24
824583353,183.77
824552358,38.88
8230673514,52.71
8227323511,105.68
820820358,30.5
8205613514,50.76
8187593510,27
818476351,68.44
8179433517,211.12
8178373515,66.33
8172573515,56.4
8168613510,71.78
8159323515,191.81
8113613512,168.48
8093133515,62.45
809177359,103.68
807333355,63.8
805247356,10.9
800181358,12.96
800112358,113.4
799027358,4.41
7966063510,226.8
796590358,12.96
796217358,487.08
796187351,43.2
7947873512,32.4
7895163513,160.48
7884723513,11.61
7875673517,24.84
787420351,10.8
785518354,59.4
7842213510,200.84
7820503510,149.49
779791359,248.4
7794943511,200
779487359,0.81
778565355,1.2
778169353,63.72
776684359,179.48
776257359,63.72
7740483512,231.12
7738673511,40.86
7728393517,150.12
769433355,492.29
769228351,3.15
769198355,37.8
7691673512,66.56
769051354,19.44
767347352,20.2
766500353,209.41
765862356,39.09
764711353,929.2
7637073515,56.16
7636153514,12.96
7603863514,437.4
757812352,69.12
755085352,96.66
751384357,199.46
749213359,128.73
749053353,448.2
746861353,244.18
7459943511,43.21
745222353,205.2
744232354,64.69
7440963514,312.64
7422383510,64.47
740449357,90
739672353,302.4
7395803512,203.04
738064359,207.36
737852351,28.8
737821351,81.18
7375313516,132.3
7370983510,211.46
737036359,173.04
7340973511,86.4
7315913510,170.1
7314923512,76.4
7286523512,120
7285603517,16.2
7278843511,104.54
7269623513,111.82
725354352,853.72
725347353,102.32
7241803511,64.26
722513359,247.71
722025359,27
721592357,90.08
721011357,23.76
719056359,292.68
717854352,243.76
7176633513,108
716758353,14.3
7156143515,4.68
715478355,5.11
710145356,1737.9
709859353,51.84
7036353513,117.72
7029973510,152.82
7001913514,37.9
697347351,111.24
696937351,25.92
6966783511,27.86
6941623511,14.83
6933563516,25.75
6901193515,46.66
689892351,153.36
689779359,20
689267359,51.84
6889943513,212.76
688079358,78.59
686723354,259.2
683838359,43.2
6783083516,128
678230353,37.36
6770353510,44.28
676892353,22
676625351,190.25
6752083514,69.12
674683351,171.72
672313359,4.9
671910353,138.85
671606359,31.48
671040355,37.8
669641356,8.93
669467359,120
667692353,656.35
664158356,31.32
664103354,64.8
662161359,182.95
661676351,23.68
661553351,160.82
660990359,11.64
659925351,163.08
659604359,48.42
6570513513,159.56
654302358,6.04
650229351,49.68
649865355,43.2
6490183511,52.92
6471443516,38
646635353,228.96
646529352,54
646000359,67.2
645713353,21.05
6452493517,120.3
6450963517,71.16
644419352,118.8
643375352,488.16
642286354,29.55
642200352,95.61
640800356,7.35
6403293515,184.89
639026352,54
6383403511,118.81
638005356,176.04
637909354,159.84
637138356,248.4
635950359,10
635141353,416.88
6339323516,271.08
6321643516,149.04
631426359,45.63
6312043510,29.8
6308943514,198.09
629508352,12.41
629287352,16.74
628709353,129.6
627801359,38.82
6276723517,44.78
627634352,19.69
6273443512,26.78
6261253510,70.46
625661353,1.29
6255483511,228.94
6246643510,144.8
6238583517,137.95
623490359,91.94
623001351,116.64
622622357,70.2
622363352,221.4
6218233516,300.24
621236351,62.77
6209943510,247.75
6207963513,15.12
6205123512,26.72
619950353,133.52
6199123516,296.61
6196843517,95
618878353,55.66
6173143511,57.24
617284357,90.48
617024352,150.52
616676353,321.24
616461359,22.5
616287352,61.77
615587352,25.24
6155183513,243.05
6149863512,106.92
6147713512,13.41
614344357,19.44
614207357,13.14
6139653515,21.05
613798351,1265.2
613507352,73.13
612968352,22.59
6129063514,64.61
6122653512,83.6
612104357,486.8
611961359,1410.48
611688351,169.56
611510356,481.41
6113983515,43.28
6111523513,219.68
611138353,184
611121354,56.7
611077355,20.88
609463353,25.92
608336352,120.96
607940359,177.48
6061653514,158.76
6053423517,53.58
602273359,93.65
5989653512,159.95
598729351,75.6
598378353,189
598057351,271.45
596435359,280.8
596428357,1.7
596022354,49.35
595957359,114.37
5952783510,65.84
594240358,1212.38
593243353,40
592963351,6.91
592260359,170.91
591409359,106
5911953510,31.64
591171356,175.9
5892603515,63.72
588492353,95.19
5882633510,30.17
587341353,23.12
586429353,177.12
585606351,228.96
5848833512,43.2
5848143515,249.69
5843573515,432.9
5839613514,16.15
583640353,9.72
583428353,78.84
583183352,20.85
5829953514,75.72
581646357,31.1
581479359,63.72
580106354,134.32
579896353,51.48
5796503510,47.52
579537355,27
5788993516,97.2
577885359,409.04
577359351,37.8
575683356,9.9
574747353,64.8
573849351,12.96
5734743514,200
570831353,72.05
569989355,92.44
569620355,24.84
569590358,100
567572352,37.8
567220352,77.76
567206351,77.76
566896359,16.5
565417353,237.6
5652953512,100.2
5652403517,13.7
565233353,17
565165352,41.04
565059354,34.87
5650423513,18.79
565035351,64.8
5649773512,145.8
564946357,71.28
564724352,118.8
5646563512,56.99
564649352,14.04
5645713515,290.52
5644963517,17.28
564045356,16.2
564021358,44.01
5637653513,436.32
563758355,123.84
563734352,127.44
5636803511,14.04
5635503511,24.84
563468351,21.38
563451356,12.87
5634373515,22
563109355,42.12
5627993512,4.52
562768354,42.12
561761357,72.36
559591359,41.8
559546351,51.84
5588393510,25.64
558006356,559.44
5577953511,130.78
557306354,19.44
5561703512,30.24
5554493513,572.4
5542443510,29.48
5537283514,2.47
553186353,16.2
5522193513,49.4
550352351,106.92
549462359,33.48
549257355,91.12
5488163511,155.52
5487243514,145.52
5481683514,39.29
5481203514,7.99
547468359,4.21
547420352,323.96
546584353,18.14
5450513517,8.1
5443133515,149.25
544221353,77.16
544191359,37.8
543378359,118.8
543101353,47.92
5430953516,341.27
5430883511,22.94
5430333517,143.85
542715352,132.84
5425553517,46.85
5423953515,1477.66
542333359,216.68
5422343517,14.22
542203354,37.26
5420363513,214
5415963510,96.12
539838358,70.2
538176354,45.54
537919351,61.05
537520355,20.17
5365923517,84.24
5336833511,62.2
5327543510,62.64
5326173510,289.44
530507354,17.97
5299833516,184.54
529648359,70.2
528443355,314.4
527286358,69.98
5268213517,17.64
5266613510,117.72
5263573517,35.67
526340352,116.64
5260293510,773.04
5259303517,93.96
5258243514,107.52
5249023510,43.2
5244523514,12
5244213515,199.11
523820351,63.5
523585352,42.12
5235473510,10
522663359,83.97
522489352,52.92
5224343511,9.9
5223353510,70.2
522267359,79.34
5219563512,63.72
521918352,23.54
520416351,35.73
519915352,48.6
519342355,54.9
5183693515,103.68
5178673510,27
5172253517,140.9
517218352,81
516709358,210.49
5166933511,85.32
515924355,3.67
5147673513,48.6
514644353,24.84
5140263516,55.08
5138213511,79.24
513272353,42.12
5126023514,262.4
511995356,129.6
5118723513,149.04
5117423513,205.65
5113603516,12.96
511087352,10.28
509473356,172.8
509183359,16.14
5086503517,128.03
508025351,124.6
5071723514,110.74
507066355,325.6
506571356,335.6
5058883512,53.65
5056973514,346.44
505673351,107.67
505338353,46.44
505178359,95.04
5039383513,122.92
5030993511,199.8
502948357,21
5029243517,24.92
5024433514,81.15
501613354,68.04
500623354,46.27
500524351,58.7
5003333514,644.52
500074359,16.82
4999653513,24.84
4996993510,214.92
498944356,33.62
498296352,20
4975893515,72.9
4972443513,277.56
4964833513,30.24
496360353,49.68
496322353,69.01
495585357,72.82
495455354,13.11
495394358,227.89
494410352,362.2
4943353510,1022.2
494014359,40.32
493352354,27
492720353,486
4925463514,48.6
4921023511,84.24
492072352,214.92
4919453514,82.12
489461356,91.26
4870163514,69
4865523511,308.2
486071359,19.44
485692352,51.56
4844353514,33.48
483919353,191.97
482738359,302.4
482448352,2.16
4820593510,69.09
4818233512,6.5
481748356,216
481533359,127.44
480512351,103.94
4790113512,1885
478922351,64.58
4786633517,1065.58
477925353,410.4
477819355,18.36
476836358,26
4767203516,108
4756793512,169.77
475617354,3.25
4754883517,33.3
474740358,324
472869355,307.8
472531352,73.44
4725243513,367.2
472432354,982.8
472371351,19
471770352,45.48
4712063517,203.14
4707973510,114.2
4705203514,62.06
470322359,125.69
469951354,29.7
4696233510,179.1
469302353,34.56
4686883510,4.32
4684593514,303.2
468404359,4.16
468374358,65.88
4669433512,36.72
466547359,59
466196351,354.58
4653423514,48.6
4652503515,37.8
464499353,54
463300352,5.8
463256358,34.74
463119351,176.25
461658355,22.5
461597359,26.46
461269352,345.6
4612453513,37.9
460125353,75.6
458962353,131.76
457644352,124.16
4575073510,51.84
4572553517,23.72
4572313512,208.76
4568523515,1313.97
456678358,1051.92
450935352,52.27
450720354,35.1
450133354,23.22
450027351,32.4
4499083514,76.78
4498783510,50.62
4497003516,126.58
449427352,37.8
449212351,175.06
4489013513,98.82
4474473513,64.24
447379352,65.2
447096351,25.92
4466243515,49.14
4463963511,31.32
4457643514,107.13
444163353,123.79
4428863514,99.36
4427183512,11.66
4412303514,51.5
4401583513,55.2
4397013511,28.56
439695359,29.96
438476359,170.64
437035359,192.24
435833357,161.44
435741351,95.3
4353833512,130.24
433488356,214.92
429085353,49.64
4289963514,449.06
428286353,213.84
428057355,13.05
4277393516,53.7
427531353,8.83
424660354,259.2
4187443517,479.29
4186693512,21.49
418355358,27.82
4176243515,86.4
4173343516,49.1
4143333514,145.64
413732359,63.15
413633352,137.18
413404358,677.48
4117763516,48.6
410991352,81.76
408752359,43.99
4087073510,82.62
408660355,94.92
4083563516,38.88
4078613515,69.51
404112351,170.64
396325352,12.63
393256355,85.32
392563353,36.9
3869373510,165.24
3827313510,123.36
3821443517,203.04
3815743514,31.32
3789013511,33.23
3768223517,28.48
3766863511,142.54
374613352,149.04
372589357,39
370967358,50.94
367783352,318.6
3677143513,136.08
367448353,3190.32
365185351,134.31
364119353,20
363457352,65.25
359870352,15.12
359597355,182.79
358798359,111.24
353519357,91.44
3530903514,28.68
353021352,8.91
3524373513,42.66
352185353,102.6
3438933510,329.4
341400359,181.44
340755351,181.44
340533358,37.8
340205358,35.64
3385233514,360.72
337816359,196.97
3372293512,82.32
3360793513,130.4
334761354,38.88
334310357,12.55
3328593514,127.44
330343351,160
330282358,92.4
3293233513,53.7
328999353,199.12
328135352,178.2
328111359,134.13
327145355,27
326667358,12.96
3257763513,229.71
322430357,22.59
3193483517,25.92
319119352,44.61
3190413517,52.79
3169723513,37.8
3168423513,100.4
316569355,121.46
3158383513,33.66
315364351,148.67
3150813515,64.8
3148623514,183.6
311953351,47.52
311939359,64.12
311557357,186.84
3105503513,47.61
3089393510,154.98
307871359,275
307758353,15.12
307185353,27
306591352,85.32
3060963515,22.59
3057163511,19.49
304443355,20.52
303637358,70.22
3033233512,149.84
302869358,10.04
302104355,39.09
298346351,62.64
298285352,58
298209352,46.33
297547359,252.39
297066359,64.65
296670359,151.2
296649351,11.52
2964413516,9.51
296038352,81.64
295338351,37.12
2936313513,8.64
293334354,15.52
2926963515,140.4
292306357,10.61
291927353,496.8
2913233517,135.8
2870503515,39.46
2861693514,81.64
285407351,31.1
284677359,238.41
284592359,129.6
284134352,29.12
2833113513,227.07
282444359,342.68
282437352,108
280907357,216.8
280662351,85.32
280303351,144.84
280075358,140.4
279741352,37.62
279178352,474.76
278416359,89.53
278164359,52.92
2780103513,57.24
277419351,64
275989351,6.37
2747393510,50
2735033510,26.32
2725683514,142.11
271486353,46.84
2710593516,103.82
2707863514,129.6
270731357,146.57
2706563517,154.96
269438352,145.8
2677933510,231.66
266888353,643.64
266857353,76
2659973510,16.2
2655843511,77.76
264983351,141.44
264624353,140.4
262125353,325.26
2617773515,281.88
261746359,198.36
260381359,314.28
259538352,62
259347359,66.09
2580813514,64.8
2576883510,29.7
257664351,56.7
256537351,126.51
256223354,31.32
255240352,10.8
2550283513,84.24
2547173511,23.73
254182358,99.9
253581359,99.14
253475352,124.74
253055353,70.2
2530243517,7.26
252645351,86.18
252621352,43.95
2506653516,79.99
2497513510,48.32
249027359,211.68
248976352,317.52
2487613515,62.01
248464351,174.96
247610352,7.8
247368352,280.8
2473443510,390.4
2471843513,134.04
247016359,32.4
244510353,413.74
2444423514,50.32
2438963515,61
2429123511,44.28
242257359,95.06
2422333517,36
241199355,192.24
240192355,14.04
2395473515,129.6
239073359,48.6
237024359,7.56
234566354,48.6
234276356,12.96
2339893514,36.18
2337293516,42.12
233583353,110
2330643513,201.2
232685355,7.72
2321113511,42.33
230018354,78.84
229579352,21.6
2277283510,49.21
227247359,252.05
226783359,84.2
2242223512,149.04
2233793511,4.83
223065359,20.41
222938358,56.45
2222663516,245.42
222150353,8.42
2208663513,3.42
220514357,185.12
2179653511,47.13
217224358,51.84
2165173513,28.65
213875353,728.86
211246359,30.21
2109663511,166.32
195980352,86.4
195393359,341.28
195256351,13.82
186599352,153.36
163125352,169.99
134972355,237.6
128551358,140.4
1241573513,202.42
123839357,8.37
1179993512,24.84
106559351,34.86
1021553514,106.92
844823510,63.72
79822355,15.98
76111359,83.9
41430359,87.52
38201353,3.24
293083515,86.4
26727359,148.17
26574358,51.3
26345356,6.8
21593356,25.92
200463515,156.22
19392351,149.04
60844483517,95.84
60843253517,606
60842713517,132
60840663517,87.6
60839223517,14.58
60834033517,763.28
60833663517,38.2
60824993517,906.56
60817063517,114.6
60816143517,196.06
60815843517,61.06
60811883517,205.32
60810413517,52.1
60801363517,260
60797963517,2274.6
60797343517,336.61
60794753517,82.76
60791853517,334.24
60790793517,100.84
60790313517,418.08
60786903517,414.44
60784233517,23.96
60782943517,808
60780413517,81.92
60778773517,493.89
60760543517,39
60760233517,465.2
60757813517,132.56
60755383517,52.64
60731143516,250
60725993516,198.72
60725823516,70.74
60720943516,98.8
60720873516,121.2
60719503516,1543.32
60715543516,36.3
60714623516,132.84
60713183516,108
60708233516,713.25
60705333516,87.88
60700213516,62.61
60696743516,73.16
60696673516,178.2
60694833516,681.2
60693463516,317.64
60692923516,279.84
60691933516,1809
60684793516,59.52
60684553516,861.11
60684483516,412.68
60683493516,233
60681653516,243.41
60680973516,181.48
60677483516,68.34
60676563516,540.8
60672293516,311.84
60671133516,80.04
60667583516,58.04
60659663516,2358.59
60656833516,2134.6
60654853516,2337.12
60644713516,78.96
60627673515,437.26
60627503517,46.76
60627503515,48.04
60626683515,80.78
60626373515,130.4
60625693515,98.79
60624533515,53.72
60623853515,57.9
60618453515,75.42
60613573515,210.9
60611803515,126.48
60594083515,22.8
60590953515,223.26
60590643515,215.28
60589753515,129.84
60589373515,287.8
60584703515,22.8
60581113515,264.5
60580673515,77.2
60578933515,241.4
60575723515,37.12
60575653517,40.28
60575653515,49.15
60575273515,64.92
60573983515,149.66
60572823515,727.5
60570843515,471.85
60570393515,57.71
60568033515,454.12
60567973515,569.03
60567423515,503.45
60565513515,2139.6
60559123515,1817.44
60558823515,304.8
60554793515,70.18
60554553515,54.52
60553493515,390.41
60551273515,125.92
60550353515,418.76
60550113515,92.2
60548543515,218
60544963515,786.08
60542123515,109.41
60539703515,296.72
60528363515,130.89
60516553514,58.72
60515873514,372.51
60513893517,220.44
60513893514,41.04
60509173514,85.04
60503373515,226.8
60503373514,296.04
60503203514,54.54
60497823514,42.84
60495603514,292.19
60470613514,160.64
60468733514,136.2
60467503514,738.5
60465143514,3311
60463783514,297.1
60461873514,565.62
60458523514,573.2
60457533514,496.27
60448173514,179
60436293517,14.36
60436293514,180.83
60423253514,1393.2
60421723514,1385
60414413514,90.3
60413353514,467.08
60387863513,38.2
60387243513,105.84
60384343513,274.88
60382053513,262.16
60381203513,52.72
60380383513,172.17
60378883513,43.6
60376803513,62.9
60366833513,152.92
60365463513,415
60365393513,156.72
60359383513,79.5
60355253513,746
60353033517,129.28
60353033513,92.53
60352733513,21.89
60351983513,77.42
60350823513,124.41
60350753513,1047.6
60348323513,252.44
60345593515,80.55
60345593513,182.24
60341463513,20.14
60338733513,70.32
60331563513,216.52
60330263513,67.5
60325313513,741
60322273513,34.86
60322033513,133.53
60320293513,98.4
60318863513,64.23
60316403513,33.84
60302853513,872.84
60301863513,101.6
60297843513,717.6
60295243513,494.13
60294323513,892
60291803513,543.06
60290673513,208.7
60288243513,54.8
60285963513,85.16
60283053513,35.81
60272093513,119.2
60258853512,222.2
60257623512,117.84
60242533512,486.8
60240483512,22.97
60237133512,125
60235913512,54.89
60230963512,80.72
60230583512,219.36
60229143512,42.12
60229073512,58.86
60227093512,266
60223343512,634.87
60222973512,39.05
60221123512,132.12
60219623512,27.28
60208733512,55.33
60203543512,183.72
60199833512,141.09
60199073512,856.16
60198153512,236.6
60197783512,633.68
60195703512,140.64
60194263512,99.08
60192733512,1718.33
60169513514,157.44
60169513511,23.96
60161593511,461
60151833511,303.2
60148583511,181.16
60141793511,112.72
60139503511,763.72
60135303511,680.52
60135163511,190.2
60132643511,287.4
60132333511,449
60127623511,86
60125193513,30.24
60125193511,50.21
60118713511,382.56
60110173511,395.28
60108983511,216
60105533511,249.69
60099773511,514.2
60098303513,15.58
60098303512,275.12
60098303511,392.75
60097003511,88.9
60095193511,114.6
60071883510,1999.99
60071713510,999.99
60070963510,110.37
60065563515,20.52
60065323510,406.98
60063103510,102.06
60058943510,231.12
60045903510,184.76
60045833512,63.72
60045833510,420
60038903517,38.59
60033883510,305.36
60032653510,39.28
60020223510,410.4
60014453510,204.86
60013083510,27.59
60012163510,249.2
60011933510,189.4
60006533510,2824.6
59992623510,437.04
59990573510,545.8
59988073510,136.48
59987463510,195.2
59987083510,238.4
59985243511,145.12
59983333510,195.83
59983263510,23.96
59975893510,2234.92
59958513512,43.6
5994915359,945.4
5994847359,36.04
59946633510,70.79
59944273512,79.36
5994427359,54.43
5994267359,403.24
5993970359,32.4
5993413359,984.76
5993406359,711.64
59924613512,113.72
5992287359,2556.2
5992157359,61.54
5992102359,95.84
5992010359,1899.99
5991860359,275.4
5991686359,470.2
5991549359,215.32
5991310359,457.92
5991112359,718.6
5990955359,72.9
5990757359,22.42
59901843515,58.32
5990184359,600.92
5990078359,265.4
5989966359,414.44
59899353517,20.41
